source,field,token,feature,odds_ratio,pvalue,n_worsen,n_with_token,n_total,fdr_bh,minus_log10_p,minus_log10_fdr
raw_token,raw_token,G PROTEIN-COUPLED RECEPTOR KINASE 4,rawtok_G_PROTEIN_COUPLED_RECEPTOR_KINASE_4,0.0,1.0,0,3,57,1.0,-0.0,-0.0
raw_token,raw_token,HISTAMINE H2 RECEPTOR,rawtok_HISTAMINE_H2_RECEPTOR,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,HOMEODOMAIN-INTERACTING PROTEIN KINASE 1,rawtok_HOMEODOMAIN_INTERACTING_PROTEIN_KINASE_1,0.0,1.0,0,4,57,1.0,-0.0,-0.0
raw_token,raw_token,HOMEODOMAIN-INTERACTING PROTEIN KINASE 2,rawtok_HOMEODOMAIN_INTERACTING_PROTEIN_KINASE_2,0.0,1.0,0,4,57,1.0,-0.0,-0.0
raw_token,raw_token,HOMEODOMAIN-INTERACTING PROTEIN KINASE 3,rawtok_HOMEODOMAIN_INTERACTING_PROTEIN_KINASE_3,0.0,1.0,0,4,57,1.0,-0.0,-0.0
raw_token,raw_token,HOMEODOMAIN-INTERACTING PROTEIN KINASE 4,rawtok_HOMEODOMAIN_INTERACTING_PROTEIN_KINASE_4,0.0,1.0,0,6,57,1.0,-0.0,-0.0
raw_token,raw_token,HORMONALLY UP-REGULATED NEU TUMOR-ASSOCIATED KINASE,rawtok_HORMONALLY_UP_REGULATED_NEU_TUMOR_ASSOCIATED_KINASE,0.0,1.0,0,3,57,1.0,-0.0,-0.0
raw_token,raw_token,HORMONE-RELATED,rawtok_HORMONE_RELATED,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,IGF1R,rawtok_IGF1R,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,INHIBITOR OF NUCLEAR FACTOR KAPPA-B KINASE SUBUNIT EPSILON,rawtok_INHIBITOR_OF_NUCLEAR_FACTOR_KAPPA_B_KINASE_SUBUNIT_EPSILON,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,INSULIN-LIKE GROWTH FACTOR 1 RECEPTOR,rawtok_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,INSULIN RECEPTOR,rawtok_INSULIN_RECEPTOR,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,"INTERFERON-INDUCED, DOUBLE-STRANDED RNA-ACTIVATED PROTEIN KINASE",rawtok_INTERFERON_INDUCED_DOUBLE_STRANDED_RNA_ACTIVATED_PROTEIN_KINASE,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,INTERLEUKIN-1 RECEPTOR-ASSOCIATED KINASE 1,rawtok_INTERLEUKIN_1_RECEPTOR_ASSOCIATED_KINASE_1,0.0,1.0,0,5,57,1.0,-0.0,-0.0
raw_token,raw_token,INTERLEUKIN-1 RECEPTOR-ASSOCIATED KINASE 3,rawtok_INTERLEUKIN_1_RECEPTOR_ASSOCIATED_KINASE_3,0.0,1.0,0,3,57,1.0,-0.0,-0.0
raw_token,raw_token,INTERLEUKIN-1 RECEPTOR-ASSOCIATED KINASE 4,rawtok_INTERLEUKIN_1_RECEPTOR_ASSOCIATED_KINASE_4,0.0,1.0,0,4,57,1.0,-0.0,-0.0
raw_token,raw_token,KDR,rawtok_KDR,0.0,1.0,0,4,57,1.0,-0.0,-0.0
raw_token,raw_token,KINASES,rawtok_KINASES,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,KIT,rawtok_KIT,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,LIM DOMAIN KINASE 1,rawtok_LIM_DOMAIN_KINASE_1,0.0,1.0,0,4,57,1.0,-0.0,-0.0
raw_token,raw_token,MAP2K1,rawtok_MAP2K1,0.0,1.0,0,4,57,1.0,-0.0,-0.0
raw_token,raw_token,MAP2K2,rawtok_MAP2K2,0.0,1.0,0,3,57,1.0,-0.0,-0.0
raw_token,raw_token,MAP KINASE-ACTIVATED PROTEIN KINASE 2,rawtok_MAP_KINASE_ACTIVATED_PROTEIN_KINASE_2,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,MAP/MICROTUBULE AFFINITY-REGULATING KINASE 3,rawtok_MAP_MICROTUBULE_AFFINITY_REGULATING_KINASE_3,0.0,1.0,0,3,57,1.0,-0.0,-0.0
raw_token,raw_token,MAP/MICROTUBULE AFFINITY-REGULATING KINASE 4,rawtok_MAP_MICROTUBULE_AFFINITY_REGULATING_KINASE_4,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,MATERNAL EMBRYONIC LEUCINE ZIPPER KINASE,rawtok_MATERNAL_EMBRYONIC_LEUCINE_ZIPPER_KINASE,0.0,1.0,0,3,57,1.0,-0.0,-0.0
raw_token,raw_token,MDM2,rawtok_MDM2,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,MEGAKARYOCYTE-ASSOCIATED TYROSINE-PROTEIN KINASE,rawtok_MEGAKARYOCYTE_ASSOCIATED_TYROSINE_PROTEIN_KINASE,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,MEK1,rawtok_MEK1,0.0,1.0,0,4,57,1.0,-0.0,-0.0
raw_token,raw_token,MEK2,rawtok_MEK2,0.0,1.0,0,4,57,1.0,-0.0,-0.0
raw_token,raw_token,MELANOCORTIN RECEPTOR 3,rawtok_MELANOCORTIN_RECEPTOR_3,0.0,1.0,0,4,57,1.0,-0.0,-0.0
raw_token,raw_token,MELANOCORTIN RECEPTOR 4,rawtok_MELANOCORTIN_RECEPTOR_4,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,MICROTUBULE-ASSOCIATED SERINE/THREONINE-PROTEIN KINASE 1,rawtok_MICROTUBULE_ASSOCIATED_SERINE_THREONINE_PROTEIN_KINASE_1,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,MITOGEN-ACTIVATED PROTEIN KINASE 7,rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_7,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 1,rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_KINASE_1,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 11,rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_KINASE_11,0.0,1.0,0,4,57,1.0,-0.0,-0.0
raw_token,raw_token,MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 12,rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_KINASE_12,0.0,1.0,0,3,57,1.0,-0.0,-0.0
raw_token,raw_token,MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 13,rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_KINASE_13,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 19,rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_KINASE_19,0.0,1.0,0,6,57,1.0,-0.0,-0.0
raw_token,raw_token,MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 2,rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_KINASE_2,0.0,1.0,0,4,57,1.0,-0.0,-0.0
raw_token,raw_token,MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 3,rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_KINASE_3,0.0,1.0,0,5,57,1.0,-0.0,-0.0
raw_token,raw_token,MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 4,rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_KINASE_4,0.0,1.0,0,3,57,1.0,-0.0,-0.0
raw_token,raw_token,MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 9,rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_KINASE_9,0.0,1.0,0,3,57,1.0,-0.0,-0.0
raw_token,raw_token,MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE KINASE 1,rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_KINASE_KINASE_1,0.0,1.0,0,6,57,1.0,-0.0,-0.0
raw_token,raw_token,MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE KINASE 3,rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_KINASE_KINASE_3,0.0,1.0,0,5,57,1.0,-0.0,-0.0
raw_token,raw_token,MUSCARINIC ACETYLCHOLINE RECEPTOR M5,rawtok_MUSCARINIC_ACETYLCHOLINE_RECEPTOR_M5,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,MYOSIN-IIIA,rawtok_MYOSIN_IIIA,0.0,1.0,0,3,57,1.0,-0.0,-0.0
raw_token,raw_token,MYOSIN-IIIB,rawtok_MYOSIN_IIIB,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,MYOSIN LIGHT CHAIN KINASE,rawtok_MYOSIN_LIGHT_CHAIN_KINASE,0.0,1.0,0,3,57,1.0,-0.0,-0.0
raw_token,raw_token,"MYOSIN LIGHT CHAIN KINASE 2, SKELETAL/CARDIAC MUSCLE",rawtok_MYOSIN_LIGHT_CHAIN_KINASE_2_SKELETAL_CARDIAC_MUSCLE,0.0,1.0,0,3,57,1.0,-0.0,-0.0
raw_token,raw_token,MYOSIN LIGHT CHAIN KINASE FAMILY MEMBER 4,rawtok_MYOSIN_LIGHT_CHAIN_KINASE_FAMILY_MEMBER_4,0.0,1.0,0,3,57,1.0,-0.0,-0.0
raw_token,raw_token,"MYOSIN LIGHT CHAIN KINASE, SMOOTH MUSCLE",rawtok_MYOSIN_LIGHT_CHAIN_KINASE_SMOOTH_MUSCLE,0.0,1.0,0,3,57,1.0,-0.0,-0.0
raw_token,raw_token,MYOTONIN-PROTEIN KINASE,rawtok_MYOTONIN_PROTEIN_KINASE,0.0,1.0,0,3,57,1.0,-0.0,-0.0
raw_token,raw_token,NON-RECEPTOR TYROSINE-PROTEIN KINASE TNK1,rawtok_NON_RECEPTOR_TYROSINE_PROTEIN_KINASE_TNK1,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,NON-RECEPTOR TYROSINE-PROTEIN KINASE TYK2,rawtok_NON_RECEPTOR_TYROSINE_PROTEIN_KINASE_TYK2,0.0,1.0,0,4,57,1.0,-0.0,-0.0
raw_token,raw_token,NTRK1,rawtok_NTRK1,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,NUAK FAMILY SNF1-LIKE KINASE 1,rawtok_NUAK_FAMILY_SNF1_LIKE_KINASE_1,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,NUAK FAMILY SNF1-LIKE KINASE 2,rawtok_NUAK_FAMILY_SNF1_LIKE_KINASE_2,0.0,1.0,0,4,57,1.0,-0.0,-0.0
raw_token,raw_token,P53 PATHWAY,rawtok_P53_PATHWAY,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,PARP1,rawtok_PARP1,0.0,1.0,0,4,57,1.0,-0.0,-0.0
raw_token,raw_token,PARP2,rawtok_PARP2,0.0,1.0,0,4,57,1.0,-0.0,-0.0
raw_token,raw_token,PARP 1,rawtok_PARP_1,0.0,1.0,0,3,57,1.0,-0.0,-0.0
raw_token,raw_token,"PARP 1, 2 AND 3 INHIBITOR",rawtok_PARP_1_2_AND_3_INHIBITOR,0.0,1.0,0,3,57,1.0,-0.0,-0.0
raw_token,raw_token,PDGFR,rawtok_PDGFR,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,PERIPHERAL PLASMA MEMBRANE PROTEIN CASK,rawtok_PERIPHERAL_PLASMA_MEMBRANE_PROTEIN_CASK,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,PHOSPHATIDYLINOSITOL 3-KINASE C2 DOMAIN-CONTAINING SUBUNIT GAMMA,rawtok_PHOSPHATIDYLINOSITOL_3_KINASE_C2_DOMAIN_CONTAINING_SUBUNIT_GAMMA,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,PHOSPHATIDYLINOSITOL 3-KINASE CATALYTIC SUBUNIT TYPE 3,rawtok_PHOSPHATIDYLINOSITOL_3_KINASE_CATALYTIC_SUBUNIT_TYPE_3,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,PHOSPHATIDYLINOSITOL 4-KINASE BETA,rawtok_PHOSPHATIDYLINOSITOL_4_KINASE_BETA,0.0,1.0,0,3,57,1.0,-0.0,-0.0
raw_token,raw_token,PHOSPHATIDYLINOSITOL 4-PHOSPHATE 3-KINASE C2 DOMAIN-CONTAINING SUBUNIT ALPHA,rawtok_PHOSPHATIDYLINOSITOL_4_PHOSPHATE_3_KINASE_C2_DOMAIN_CONTAINING_SUBUNIT_A,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,PHOSPHATIDYLINOSITOL 4-PHOSPHATE 3-KINASE C2 DOMAIN-CONTAINING SUBUNIT BETA,rawtok_PHOSPHATIDYLINOSITOL_4_PHOSPHATE_3_KINASE_C2_DOMAIN_CONTAINING_SUBUNIT_B,0.0,1.0,0,3,57,1.0,-0.0,-0.0
raw_token,raw_token,PHOSPHATIDYLINOSITOL 4-PHOSPHATE 5-KINASE TYPE-1 ALPHA,rawtok_PHOSPHATIDYLINOSITOL_4_PHOSPHATE_5_KINASE_TYPE_1_ALPHA,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,"PHOSPHORYLASE B KINASE GAMMA CATALYTIC CHAIN, LIVER/TESTIS ISOFORM",rawtok_PHOSPHORYLASE_B_KINASE_GAMMA_CATALYTIC_CHAIN_LIVER_TESTIS_ISOFORM,0.0,1.0,0,4,57,1.0,-0.0,-0.0
raw_token,raw_token,"PHOSPHORYLASE B KINASE GAMMA CATALYTIC CHAIN, SKELETAL MUSCLE/HEART ISOFORM",rawtok_PHOSPHORYLASE_B_KINASE_GAMMA_CATALYTIC_CHAIN_SKELETAL_MUSCLE_HEART_ISOFO,0.0,1.0,0,4,57,1.0,-0.0,-0.0
raw_token,raw_token,PI3K (CLASS 1),rawtok_PI3K_CLASS_1,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,PI3-KINASE CLASS I INHIBITOR,rawtok_PI3_KINASE_CLASS_I_INHIBITOR,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,POLY [ADP-RIBOSE] POLYMERASE 1,rawtok_POLY_ADP_RIBOSE_POLYMERASE_1,0.0,1.0,0,4,57,1.0,-0.0,-0.0
raw_token,raw_token,POLY [ADP-RIBOSE] POLYMERASE 2,rawtok_POLY_ADP_RIBOSE_POLYMERASE_2,0.0,1.0,0,4,57,1.0,-0.0,-0.0
raw_token,raw_token,POLY [ADP-RIBOSE] POLYMERASE TANKYRASE-1,rawtok_POLY_ADP_RIBOSE_POLYMERASE_TANKYRASE_1,0.0,1.0,0,4,57,1.0,-0.0,-0.0
raw_token,raw_token,POLY [ADP-RIBOSE] POLYMERASE TANKYRASE-2,rawtok_POLY_ADP_RIBOSE_POLYMERASE_TANKYRASE_2,0.0,1.0,0,4,57,1.0,-0.0,-0.0
raw_token,raw_token,PROGESTERONE RECEPTOR,rawtok_PROGESTERONE_RECEPTOR,0.0,1.0,0,4,57,1.0,-0.0,-0.0
raw_token,raw_token,PROTEIN DELTA HOMOLOG 1,rawtok_PROTEIN_DELTA_HOMOLOG_1,0.0,1.0,0,3,57,1.0,-0.0,-0.0
raw_token,raw_token,PROTEIN KINASE C EPSILON TYPE,rawtok_PROTEIN_KINASE_C_EPSILON_TYPE,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,PROTEIN KINASE C THETA TYPE,rawtok_PROTEIN_KINASE_C_THETA_TYPE,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP10,rawtok_PROTEIN_MONO_ADP_RIBOSYLTRANSFERASE_PARP10,0.0,1.0,0,4,57,1.0,-0.0,-0.0
raw_token,raw_token,PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP11,rawtok_PROTEIN_MONO_ADP_RIBOSYLTRANSFERASE_PARP11,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP12,rawtok_PROTEIN_MONO_ADP_RIBOSYLTRANSFERASE_PARP12,0.0,1.0,0,3,57,1.0,-0.0,-0.0
raw_token,raw_token,PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP14,rawtok_PROTEIN_MONO_ADP_RIBOSYLTRANSFERASE_PARP14,0.0,1.0,0,3,57,1.0,-0.0,-0.0
raw_token,raw_token,PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP15,rawtok_PROTEIN_MONO_ADP_RIBOSYLTRANSFERASE_PARP15,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP16,rawtok_PROTEIN_MONO_ADP_RIBOSYLTRANSFERASE_PARP16,0.0,1.0,0,3,57,1.0,-0.0,-0.0
raw_token,raw_token,PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP3,rawtok_PROTEIN_MONO_ADP_RIBOSYLTRANSFERASE_PARP3,0.0,1.0,0,4,57,1.0,-0.0,-0.0
raw_token,raw_token,PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP4,rawtok_PROTEIN_MONO_ADP_RIBOSYLTRANSFERASE_PARP4,0.0,1.0,0,4,57,1.0,-0.0,-0.0
raw_token,raw_token,PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP8,rawtok_PROTEIN_MONO_ADP_RIBOSYLTRANSFERASE_PARP8,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,PROTEIN-TYROSINE KINASE 6,rawtok_PROTEIN_TYROSINE_KINASE_6,0.0,1.0,0,5,57,1.0,-0.0,-0.0
raw_token,raw_token,PROTO-ONCOGENE TYROSINE-PROTEIN KINASE ROS,rawtok_PROTO_ONCOGENE_TYROSINE_PROTEIN_KINASE_ROS,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,RAC-ALPHA SERINE/THREONINE-PROTEIN KINASE,rawtok_RAC_ALPHA_SERINE_THREONINE_PROTEIN_KINASE,0.0,1.0,0,3,57,1.0,-0.0,-0.0
raw_token,raw_token,RAC-BETA SERINE/THREONINE-PROTEIN KINASE,rawtok_RAC_BETA_SERINE_THREONINE_PROTEIN_KINASE,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,RAC-GAMMA SERINE/THREONINE-PROTEIN KINASE,rawtok_RAC_GAMMA_SERINE_THREONINE_PROTEIN_KINASE,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,RECEPTOR-INTERACTING SERINE/THREONINE-PROTEIN KINASE 1,rawtok_RECEPTOR_INTERACTING_SERINE_THREONINE_PROTEIN_KINASE_1,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,RECEPTOR-INTERACTING SERINE/THREONINE-PROTEIN KINASE 3,rawtok_RECEPTOR_INTERACTING_SERINE_THREONINE_PROTEIN_KINASE_3,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,RECEPTOR-INTERACTING SERINE/THREONINE-PROTEIN KINASE 4,rawtok_RECEPTOR_INTERACTING_SERINE_THREONINE_PROTEIN_KINASE_4,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,RECEPTOR TYROSINE-PROTEIN KINASE ERBB-2,rawtok_RECEPTOR_TYROSINE_PROTEIN_KINASE_ERBB_2,0.0,1.0,0,6,57,1.0,-0.0,-0.0
raw_token,raw_token,RECEPTOR TYROSINE-PROTEIN KINASE ERBB-3,rawtok_RECEPTOR_TYROSINE_PROTEIN_KINASE_ERBB_3,0.0,1.0,0,4,57,1.0,-0.0,-0.0
raw_token,raw_token,RECEPTOR TYROSINE-PROTEIN KINASE ERBB-4,rawtok_RECEPTOR_TYROSINE_PROTEIN_KINASE_ERBB_4,0.0,1.0,0,4,57,1.0,-0.0,-0.0
raw_token,raw_token,RHODOPSIN KINASE GRK7,rawtok_RHODOPSIN_KINASE_GRK7,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,RHO-ASSOCIATED PROTEIN KINASE 1,rawtok_RHO_ASSOCIATED_PROTEIN_KINASE_1,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,RIBOSOMAL PROTEIN S6 KINASE ALPHA-2,rawtok_RIBOSOMAL_PROTEIN_S6_KINASE_ALPHA_2,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,RIBOSOMAL PROTEIN S6 KINASE ALPHA-4,rawtok_RIBOSOMAL_PROTEIN_S6_KINASE_ALPHA_4,0.0,1.0,0,3,57,1.0,-0.0,-0.0
raw_token,raw_token,RIBOSOMAL PROTEIN S6 KINASE ALPHA-6,rawtok_RIBOSOMAL_PROTEIN_S6_KINASE_ALPHA_6,0.0,1.0,0,5,57,1.0,-0.0,-0.0
raw_token,raw_token,RIBOSOMAL PROTEIN S6 KINASE BETA-1,rawtok_RIBOSOMAL_PROTEIN_S6_KINASE_BETA_1,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,RIBOSYLDIHYDRONICOTINAMIDE DEHYDROGENASE [QUINONE],rawtok_RIBOSYLDIHYDRONICOTINAMIDE_DEHYDROGENASE_QUINONE,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,RTK SIGNALING,rawtok_RTK_SIGNALING,0.0,1.0,0,5,57,1.0,-0.0,-0.0
raw_token,raw_token,SERINE,rawtok_SERINE,0.0,1.0,0,3,57,1.0,-0.0,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE 17A,rawtok_SERINE_THREONINE_PROTEIN_KINASE_17A,0.0,1.0,0,3,57,1.0,-0.0,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE 17B,rawtok_SERINE_THREONINE_PROTEIN_KINASE_17B,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE 24,rawtok_SERINE_THREONINE_PROTEIN_KINASE_24,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE 25,rawtok_SERINE_THREONINE_PROTEIN_KINASE_25,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE 26,rawtok_SERINE_THREONINE_PROTEIN_KINASE_26,0.0,1.0,0,3,57,1.0,-0.0,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE 3,rawtok_SERINE_THREONINE_PROTEIN_KINASE_3,0.0,1.0,0,4,57,1.0,-0.0,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE 32A,rawtok_SERINE_THREONINE_PROTEIN_KINASE_32A,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE 33,rawtok_SERINE_THREONINE_PROTEIN_KINASE_33,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE 35,rawtok_SERINE_THREONINE_PROTEIN_KINASE_35,0.0,1.0,0,3,57,1.0,-0.0,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE 36,rawtok_SERINE_THREONINE_PROTEIN_KINASE_36,0.0,1.0,0,4,57,1.0,-0.0,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE 4,rawtok_SERINE_THREONINE_PROTEIN_KINASE_4,0.0,1.0,0,5,57,1.0,-0.0,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE ATR,rawtok_SERINE_THREONINE_PROTEIN_KINASE_ATR,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE BRSK1,rawtok_SERINE_THREONINE_PROTEIN_KINASE_BRSK1,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE D1,rawtok_SERINE_THREONINE_PROTEIN_KINASE_D1,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE DCLK3,rawtok_SERINE_THREONINE_PROTEIN_KINASE_DCLK3,0.0,1.0,0,4,57,1.0,-0.0,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE ICK,rawtok_SERINE_THREONINE_PROTEIN_KINASE_ICK,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE N1,rawtok_SERINE_THREONINE_PROTEIN_KINASE_N1,0.0,1.0,0,3,57,1.0,-0.0,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE N2,rawtok_SERINE_THREONINE_PROTEIN_KINASE_N2,0.0,1.0,0,4,57,1.0,-0.0,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE NEK11,rawtok_SERINE_THREONINE_PROTEIN_KINASE_NEK11,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE NIM1,rawtok_SERINE_THREONINE_PROTEIN_KINASE_NIM1,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE OSR1,rawtok_SERINE_THREONINE_PROTEIN_KINASE_OSR1,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE PAK 1,rawtok_SERINE_THREONINE_PROTEIN_KINASE_PAK_1,0.0,1.0,0,3,57,1.0,-0.0,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE PAK 2,rawtok_SERINE_THREONINE_PROTEIN_KINASE_PAK_2,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE PAK 3,rawtok_SERINE_THREONINE_PROTEIN_KINASE_PAK_3,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE PIM-1,rawtok_SERINE_THREONINE_PROTEIN_KINASE_PIM_1,0.0,1.0,0,3,57,1.0,-0.0,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE PIM-3,rawtok_SERINE_THREONINE_PROTEIN_KINASE_PIM_3,0.0,1.0,0,3,57,1.0,-0.0,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE PLK2,rawtok_SERINE_THREONINE_PROTEIN_KINASE_PLK2,0.0,1.0,0,2,57,1.0,-0.0,-0.0
raw_token,raw_token,SERINE/THREONINE-PROTEIN KINASE PLK4,rawtok_SERINE_THREONINE_PROTEIN_KINASE_PLK4,0.0,1.0,0,5,57,1.0,-0.0,-0.0
