drug,n_rows,Y_mean,Y_std,Y_iqr,Y_median,AUC_mean,AUC_std,curve_RMSE_mean,curve_RMSE_std,Z_SCORE_mean,Z_SCORE_std,Z_SCORE_abs_mean,TCGA_entropy
ESTRADIOL-BENZOATE,231,,,,,1.194359261278559,0.17487496779604497,,,,,,
FR-122047,247,,,,,1.2262192144694561,0.19810148997190208,,,,,,
LANATOSIDE-C,281,0.9026046729438351,0.8914139391602287,0.488569205377553,0.6326329355526845,0.7438931437619983,0.09119415098123809,,,,,,
OLEOYLETHANOLAMIDE,242,171.2244215606026,472.3024645311739,7.498487666086647,0.00033265796672524996,1.0375938343980668,0.15133821419750212,,,,,,
AZ3146,276,8.522514133547373e+23,1.1992240381592556e+25,1.6837968974096476,2.480115208712105,0.9424236457858679,0.16479271798662107,,,,,,
PARBENDAZOLE,281,1.085041969484076,13.604778737386154,0.16863571510986447,0.17955704897336,0.65187932881447,0.10880661553850136,,,,,,
TAME,249,1.0830857032530302e+58,1.8759594669857164e+58,1.6246285548795452e+58,9.37585154869148e+26,1.2076176293277332,0.1634085325176676,,,,,,
D-64131,262,5.1192105792004665e+36,7.864280514573933e+37,0.06538706218836025,0.1001326948100909,0.6458610195829795,0.15890394535506971,,,,,,
SB-228357,265,13913774.107556667,122883083.48160924,2.9604453997805544,3.8228752497234604,1.0550923800796546,0.1773638765799475,,,,,,
NMS-E973,280,0.5328198021877226,0.5020306397630706,0.36868258775094853,0.395567575684286,0.6887554280030138,0.0934642312001814,,,,,,
MEPIVACAINE,259,,,,,1.2062621067497228,0.15710530560003788,,,,,,
ATORVASTATIN,270,3.322776016412779,2.345900876548876,2.2333876178545453,2.75544463141215,1.118177675850525,0.25097108787073175,,,,,,
TACROLIMUS,274,6.031718062829355,1.9034036398037855,2.7078518439634154,6.25401870534674,1.0630392041908463,0.18106467503319013,,,,,,
LASALOCID,282,1.8857633310970483,0.7654565488811521,0.6395680243223678,1.78931476012702,0.8353738318993771,0.06205455068544547,,,,,,
CLOFAZIMINE,274,5.838056370731964,2.1013365519439904,3.045056933905193,5.671917974695,1.0890899117413435,0.17224044738340824,,,,,,
TACALCITOL,267,9.64449098973453,25.13643402124794,2.8600636615100736,1.6672339283853925,1.1926549392339907,0.23716864767349016,,,,,,
PROTIRELIN,244,37.8747832688794,,0.0,37.8747832688794,1.2909351374436409,0.17664753130609792,,,,,,
REGORAFENIB,279,4.613253610788416,2.4873639559960323,3.5942647488780244,3.98989867110765,1.02952548381999,0.18780757296995382,,,,,,
CYCLOSPORIN-A,262,8.220828392308652,26.435394533579696,4.64948758687513,3.8793714717974597,1.0789955838332157,0.1747455321879352,,,,,,
SAXAGLIPTIN,273,1.7482152696162243,0.7681041417871683,0.8321364363813801,1.6077364303234,0.9759020977337682,0.19173762633165967,,,,,,
TILMICOSIN,253,,,,,1.28852255585516,0.15984619037042255,,,,,,
CHLORQUINALDOL,277,4.970744214841589,2.0785624098938356,3.6165435561903276,4.648299960762465,1.0278980983684234,0.1887112089215177,,,,,,
SEVELAMER,241,63.70282469114295,90.08909497261652,63.70260996609605,63.70282469114295,1.2286197037776585,0.15175106548401876,,,,,,
CLONAZEPAM,280,0.691125125404308,0.48012002661544323,0.46478532489681657,0.576793667278672,0.727947470716857,0.09839843405201858,,,,,,
THIOCOLCHICOSIDE,266,6.895446436127862,1.8442055789943528,2.284775113061695,6.90616452409096,1.197282144233689,0.17089914895088096,,,,,,
ESTRONE,251,12.0163050305362,,0.0,12.0163050305362,1.317410572105802,0.18634955413951995,,,,,,
NALTREXONE,248,4.9571957812787,,0.0,4.9571957812787,1.2340309531248537,0.15922867911803548,,,,,,
NILUTAMIDE,247,,,,,1.1970415488843014,0.15137842198348142,,,,,,
CAMYLOFINE-CHLORHYDRATE,249,1.634934924225235e+34,2.312147143436756e+34,1.6349349242252351e+34,1.634934924225235e+34,1.1827401329584533,0.15671965291571813,,,,,,
MESORIDAZINE,230,3.399788709966009,7.599835157861811,0.0001837074815310999,0.0010901065293044,1.130792026556641,0.1698598263158899,,,,,,
OSELTAMIVIR-PHOSPHATE,256,2.08277146510561e+20,2.945483653276035e+20,2.08277146510561e+20,2.08277146510561e+20,1.2630897453419592,0.16074359186204107,,,,,,
OXPRENOLOL,281,3.8679927831015233,1.974819821954701,1.7256978256771602,3.2320877177141103,0.9610270002141377,0.14544132690641604,,,,,,
NIZATIDINE,250,646.6964265990613,845.0733981323569,597.5571304197485,646.6964265990613,1.173497937598519,0.15070658262999123,,,,,,
NARASIN,566,6.13054535068079,79.77834229945941,0.9489891303697191,0.716576430565374,0.8072236190793891,0.13046923555793527,,,,,,
TEPOXALIN,547,34863303.0117428,500382404.7029403,4.380400374955618,6.405239525273785,0.9921115684439943,0.1330554625567261,,,,,,
HEXACHLOROPHENE,277,3.2010182565806256,1.8064139406060433,1.5011150287108728,2.690192368777435,0.9239285281425903,0.12732056082023605,,,,,,
TRIAMTERENE,274,58.11648315516574,391.22173020735323,3.5190687493641244,4.62526495350712,1.0757699485262773,0.16352553917966342,,,,,,
CIMETIDINE,246,236999.23802912235,820899.1392676259,32.685765107593845,11.810984379532599,0.9727723901357851,0.15171169880148136,,,,,,
NITISINONE,245,34156.44801773609,76357.6019002161,17.24514770467311,7.54235262012527,1.1428938905778694,0.1649423295538482,,,,,,
SERTINDOLE,279,1.8853346519520033e+22,2.57815636108849e+23,2.7171041951237496,5.12744417774219,0.9639433552033915,0.09900096555893022,,,,,,
CHLORAMBUCIL,262,3.739652461058972,2.1962242595807293,2.799524615399112,3.010948031127895,1.031770179183468,0.16509084215106834,,,,,,
FLUDARABINE-PHOSPHATE,278,1.1938112535692428e+32,1.412536524415561e+33,2.1687102127900175,4.0945857179069005,0.9741125166627262,0.12808546448141955,,,,,,
EPTIFIBATIDE,239,9.335359723285461e+65,2.9520999502581274e+66,2559.722698374413,81.0632625356112,1.057928969566261,0.12592080757566906,,,,,,
VIDARABINE,264,287.9722658293523,2733.068040406834,3.0961133502566405,6.52084932809141,1.0157565461815745,0.12488709427598894,,,,,,
GIMERACIL,245,5461.61467103668,,0.0,5461.61467103668,1.3000495134301255,0.16339345831896804,,,,,,
CLOFARABINE,281,0.45383581867536155,0.3083215323969657,0.3086369596032345,0.434145580823878,0.7031146172125524,0.09458330914509278,,,,,,
RACLOPRIDE,268,3.5428243806602575,2.227411849619903,2.56118400605295,2.78469266100808,1.0629581161632515,0.20981243736586339,,,,,,
CLOTRIMAZOLE,274,8.303818131199,5.400810289197709,2.4651732202569514,7.124038317471754,1.2175101574175826,0.20378973042757403,,,,,,
METOPROLOL,250,17050.484267735235,24113.025346293405,17050.483737287163,17050.484267735235,1.3430189757983504,0.16278488477409744,,,,,,
CABAZITAXEL,282,0.014359612863355908,0.14464597056059916,0.0044893249657192,0.0031782423181958,0.31073401421126856,0.15073955470577446,,,,,,
EPROSARTAN,255,5.108141426849367,3.557766810704241,3.557135083311655,5.18555527937383,1.2466385522857868,0.1636864823381729,,,,,,
HYDROXYUREA,274,3.710311587511896,1.8926410949794812,2.2595410721419897,3.44565983023653,1.016618508869449,0.18651922965763754,,,,,,
TROMETAMOL,242,,,,,1.3607326245411935,0.1983846773963698,,,,,,
MELPHALAN,279,3.517191713836481,2.4577399574301526,2.319781055137995,3.06808005222905,0.962106532510624,0.17407092525185305,,,,,,
JOSAMYCIN,264,8.992618917905018,3.7726018001109867,3.5728099359492003,9.31348505073575,1.195632917143815,0.17567480562448096,,,,,,
DEOXYCORTICOSTERONE-ACETATE,273,0.9922419160849365,0.904014319872108,0.6268739754136854,0.6360204553505431,0.783229671965902,0.13833156247924452,,,,,,
MERCAPTOPURINE,271,3.6766680410833334,1.9365204976261432,2.3582998767410697,3.3379217264737,1.120232523637636,0.27023675815855036,,,,,,
ESTRADIOL-CYPIONATE,256,86.5180743316371,,0.0,86.5180743316371,1.3019700787143829,0.1824055931948682,,,,,,
OXCARBAZEPINE,249,,,,,1.358195138374157,0.2117758795246785,,,,,,
SULCONAZOLE,280,4.257725621504608,1.5479444212129356,2.2773593774917,4.115212421595601,0.9210056474218313,0.08025700537950138,,,,,,
SUXIBUZONE,273,4.096455476132584,1.8768132851468031,1.8277501578091604,3.58014636329911,1.0377621714165168,0.2028120032189643,,,,,,
XYLAZINE,257,27.0653287632277,19.28201682261337,13.634444850222998,27.0653287632277,1.3680978509450437,0.19900464838484175,,,,,,
RIBOFLAVIN,254,,,,,1.3539052526580557,0.20775142687111914,,,,,,
CYROMAZINE,258,,,,,1.3087605322233005,0.175417311618376,,,,,,
SECNIDAZOLE,272,398.2150822053966,4493.595833860138,2.7848435117288397,5.08098179051183,1.0567720196598174,0.18936500770688203,,,,,,
FLUTAMIDE,266,8.005118500033447,2.9771107055932733,3.0501214037996363,8.165299954823901,1.1825649874009059,0.18637828020783098,,,,,,
POSACONAZOLE,268,6.800347859760876,8.375173316762622,5.389234396721135,4.4298392420145,1.0462433469048094,0.17347763025317617,,,,,,
PALMITOYLETHANOLAMIDE,239,,,,,1.2570680721559162,0.1717110749479515,,,,,,
ARTEMISININ,274,103.18245733195332,1021.32932398062,2.3229038708559275,2.87852973036036,1.0041036154931477,0.16588202582506661,,,,,,
CLOBETASOL-PROPIONATE,256,82857749909.3013,298747865397.2894,4.324230216833618,0.0118074920432316,1.1172545455943501,0.33198917826009644,,,,,,
CLOMIFENE,274,401.67845364619143,5182.2039313703535,3.0370935433616753,4.2627796940753,0.9677260923682265,0.12398732844583282,,,,,,
MOZAVAPTAN,548,3.595445255777581e+58,6.619916776737079e+59,3.693513996287065,4.67242486314409,0.9318806390090166,0.11033744951433326,,,,,,
GENZ-644282,284,0.02778989003576262,0.13490950209544614,0.0138380657802263,0.01028282720502675,0.3248706760024917,0.09464317626104726,,,,,,
FK-888,255,,,,,1.2805423501168876,0.1558334391264807,,,,,,
TRIPTOLIDE,253,147103.25728461237,2339820.480314202,0.0007076971721215357,0.0002651152472914,0.1104965612325784,0.10593850398438978,,,,,,
SB-743921,109,19.086254093992395,196.62889115958154,0.01493681545338436,0.00060362144071435,0.2992017297719756,0.19081973364568053,,,,,,
FAVIPIRAVIR,256,,,,,1.267671635104311,0.16663651754107012,,,,,,
FLUMATINIB,266,18.271901589497404,79.73755382129275,3.5516315332598403,5.070270720215,1.1864451046773135,0.20938584391900794,,,,,,
GDC-0068,550,10.267004603227075,72.42815025759406,1.6860645167753898,1.66058644791917,1.0061167126181585,0.19810455419429573,,,,,,
SPIRADOLINE,280,1.6165880033230482,10.503640047467467,0.4883932231716219,0.760416918388364,0.8244924451009142,0.15526982657813843,,,,,,
R406,282,1.9065473819062408,2.1561125209068077,1.8952880917970423,1.11583353026959,0.8831987246591725,0.1835866983990976,,,,,,
TANAPROGET,283,2.2785639782276674,1.6333731999948022,1.84483948017863,1.91296350826804,0.9353738200904651,0.18009670256588797,,,,,,
TEZACAFTOR,244,,,,,1.14876799777654,0.15429951721220744,,,,,,
BW-180C,244,,,,,1.2393818436993416,0.18195714885987907,,,,,,
DALCETRAPIB,248,25.87938795071047,34.94862307825523,19.495466086453554,9.72354912658523,1.2659425848956283,0.1923193767036662,,,,,,
APATINIB,272,5.110160401839099,2.7710824489716432,4.0105887341329405,5.02750808877507,1.045410228101611,0.19306309851905892,,,,,,
MK-3207,252,5.42698733848223,,0.0,5.42698733848223,1.2366819388355579,0.17866069693509226,,,,,,
PALOMID-529,254,12.658648932385427,27.64873497089853,3.5124237674118595,5.3145305687221,1.1706369264633103,0.1937296667167655,,,,,,
MEGLITINIDE,268,2.5154904767551583e+45,2.528036641750343e+46,3.93598075896073,3.76421353574745,1.0289387775848937,0.17306726705355116,,,,,,
RO-4987655,281,20527.663981543203,302383.96072029567,0.5116998376707348,0.169782235151845,0.6651830455923398,0.2380549632218507,,,,,,
DANUSERTIB,284,0.13601868442630777,0.44098708479121024,0.07719076250973562,0.0253709508920174,0.47777640196473514,0.15743118507594803,,,,,,
TIRAPAZAMINE,261,5.271904696948548,2.8826351055568518,3.5515324235827923,4.63368902241546,1.1218908941157546,0.17970479096640687,,,,,,
BERBERINE,282,1.9930240070432779,6.543683945205324,0.842337036912057,0.812510355313678,0.8205287280050407,0.10274852248759099,,,,,,
DAPIVIRINE,271,13.879463493937532,120.42849175606213,1.1662682118004823,1.944596501619925,0.8625406580220908,0.1076123945058777,,,,,,
TOSEDOSTAT,568,6.369016177795843e+18,1.4213041476885424e+20,0.35215448001283245,0.1309864043318455,0.6002103978450372,0.15774125454851207,,,,,,
BMS-626529,243,711431182959145.9,5371187639997975.0,0.06290517279559725,0.002995312634898,0.8538972748713106,0.13315232268327462,,,,,,
GDC-0941,283,4.56012085011201,41.912376926090396,1.436794011219748,1.36880878742412,0.8378013310729137,0.14322542150324424,,,,,,
PACRITINIB,282,454.86896236431903,7553.458028189944,0.9015606696564147,2.51259523977548,0.8602579102481062,0.0526526101943306,,,,,,
UNBS-5162,276,33.007495414181186,404.13014237336665,1.5985571218582826,2.7342246210857652,0.9125715850167733,0.11742163702587112,,,,,,
BAY-87-2243,280,0.1578490726811469,0.4625810192433407,0.0641794707290535,0.0210294158561777,0.5570532088763839,0.16381096379732007,,,,,,
ORANTINIB,260,7.41702783852258,,0.0,7.41702783852258,1.2547193477020564,0.17605166582931478,,,,,,
CEP-37440,276,3.523752437910256,1.7481946945006714,2.05156530669453,3.25405454744914,0.8934936138578228,0.08009073877351164,,,,,,
LY2334737,280,1.6782730947202693,0.745445336917822,0.85319281231292,1.6573939462056,0.8275194807418241,0.07821340217202795,,,,,,
SC-12267,270,6.7788596704122055,1.961275929566019,2.823675982232727,6.819730610765095,1.1656551238465522,0.1668858699096092,,,,,,
BUTHIONINE-SULFOXIMINE,252,5.56457757628042,3.0524688177555155,4.804414100162741,5.0968012961051095,1.2634922739589072,0.20570462570017892,,,,,,
LERISETRON,275,18128.57399198433,147362.8951584385,1.5067317048529967,7.30250478325914,1.104477903739172,0.18577442645511708,,,,,,
ANGUIDINE,279,0.14817475485106704,0.15067096011598388,0.1130177652597204,0.0839865815727101,0.6048575849514617,0.07937847931528404,,,,,,
IODODEXETIMIDE,263,11.348410036182084,13.85082771041662,4.230770393956641,7.93846012145979,1.1973569568411653,0.19150419084167175,,,,,,
TIOGUANINE,277,1.919752021937897,1.1324825253884623,1.3182948969384,1.83949379939828,0.9157991805688181,0.18041615748017165,,,,,,
EMETINE,280,0.17656850372807978,0.17700783739409634,0.03775629875501224,0.12722652250278849,0.5759102359351976,0.060133030276450616,,,,,,
HARRINGTONINE,275,0.36714363513051773,0.29228555443983867,0.28242521977119,0.2382466927699095,0.7616444183307547,0.1237565373076973,,,,,,
DPI-201106,275,2.2456192182248,1.2093989840540034,1.3156904677628725,2.088631842732895,0.8371697037288882,0.058848315548108994,,,,,,
ILOMASTAT,248,4.189930472026203,2.1511051403560235,3.35144662762384,3.37256209753453,1.190253001728879,0.17213825015542444,,,,,,
GOSSYPOL,279,1.5213804703650025,0.4619338243446671,0.449244001255535,1.53748414192,0.8146167911543057,0.02770817786343044,,,,,,
AMG-232,270,575.6996461598083,5935.892126791654,1.5128044455469905,1.09210297921566,1.0187606709371846,0.23080538997338054,,,,,,
EVACETRAPIB,277,5.317165850185767,2.0113612014870696,2.5592990634042954,5.39294973673373,0.9955708762426215,0.16432940349882205,,,,,,
BROXYQUINOLINE,278,2.182818073224124,1.3341358038139055,1.42306927607013,1.86357198415071,0.8768311742006105,0.11014115096001417,,,,,,
TAZEMETOSTAT,278,232.42234132486965,2634.1260778963338,2.0438546539219504,3.58581538592342,0.9903518023730291,0.15628835866625526,,,,,,
FR-139317,275,1.3386845334521164e+75,1.962896839424683e+76,1.5214584343827546,2.54083507078237,0.9334786497230892,0.14518258227608827,,,,,,
NISOXETINE,256,,,,,1.2174223901393866,0.1783837690938527,,,,,,
ABT-751,280,0.1947918960072464,0.1950846177924575,0.07592208242842001,0.131131233570659,0.6183385422489529,0.08333553772718034,,,,,,
INDIBULIN,280,0.262352840475088,0.1368379312844191,0.19587940391779599,0.2147133022150305,0.6747266434758753,0.08833304756684002,,,,,,
PF-04136309,255,9.054943503822361,11.197059646555672,5.418482380027875,6.51074737338394,1.090026627394839,0.18388248871270851,,,,,,
VX-765,276,156271907.9723487,2142692202.6636534,2.047784980501185,2.9795239311968,0.9263787893624205,0.12839336532897566,,,,,,
PTEROSTILBENE,232,3.3610423815209604e+16,2.423678203681508e+17,13.937124292382551,10.2382894919917,0.936277507660371,0.16576996103824554,,,,,,
BMS-387032,279,0.22564873926536944,0.20897421659903304,0.14814691740160846,0.149176438728795,0.5957772809335135,0.06822897564162521,,,,,,
CINROMIDE,246,13.2573238094263,,0.0,13.2573238094263,1.148270624571097,0.14075446931398672,,,,,,
GSK1292263,274,14.041733495706188,133.5405820591577,1.372086316653935,2.076894856624255,0.9406624160745534,0.14010813543242,,,,,,
BIBX-1382,266,6.912637212159552,35.83853135281064,3.2543602643198395,2.92831629820075,0.982553292184927,0.17415299183475674,,,,,,
ROQUINIMEX,246,10.454659519622778,16.492123916833698,16.461426835760157,0.0030834299965002,1.0607114779189684,0.14123869938995998,,,,,,
ECAMSULE-TRIETHANOLAMINE,248,101.25883357213048,581.7225670361632,4.772533986164735,2.50476643369613,1.0160274625902475,0.21633577268350823,,,,,,
DOXERCALCIFEROL,232,4.138525683136313,2.6241489078535403,4.26089021660089,3.48306821232202,1.09066248848151,0.25087039248428294,,,,,,
DEXRAZOXANE,246,40167076036285.05,620967808166816.5,1.0466423765180497,1.91213105283062,0.8297165072924125,0.06766601225971845,,,,,,
ALOGLIPTIN,222,1409592233617487.8,2441485366579987.0,2114388350426231.5,0.315262148542662,1.2349386410390135,0.21785857477913428,,,,,,
PENTAMIDINE,251,2.4298809867536577,2.0735727553915777,1.6102493875533948,2.13544978448394,0.9032678662000397,0.15866383838826298,,,,,,
LEUCOVORIN,234,,,,,1.3781511347044932,0.2275188246662824,,,,,,
OXAZEPAM,247,7162972451457.584,87141320864620.72,4.64474022653685,3.163412170780835,0.9894795965673694,0.2285137206783285,,,,,,
TERCONAZOLE,239,0.00045877999602010004,0.00048234825833316276,0.0003410717243609,0.00045877999602010004,1.3000501617129319,0.214684012297891,,,,,,
EPROBEMIDE,245,63638143699.542046,613704032868.9635,3.9260770628712,4.8350902097659,1.0868943401414404,0.23257781944517264,,,,,,
PREDNISOLONE-ACETATE,244,2.763763632936923,3.3299096529864722,2.6423105363938526,1.3486540505357496,1.3752671340627896,0.2920571612537707,,,,,,
ACETOPHENAZINE,248,944145.1653454744,13103461.107595593,1.9557920249727996,6.0964153371136,1.0026555760932676,0.16237174440887017,,,,,,
CANDESARTAN,239,8.20686277556451,,0.0,8.20686277556451,1.316268696387818,0.20868524412516565,,,,,,
SULFANILAMIDE,250,98.13341448073066,1304.6073601900398,3.0700958793991524,3.374978164444655,0.9593484945342566,0.16729626974318118,,,,,,
PARACHLOROPHENOL,238,,,,,1.3411920270820903,0.20492507519972988,,,,,,
PIPERACETAZINE,244,3.9909119534445097,2.1357015320158803,1.79190975878493,3.7223375430667,1.1568069812491633,0.26587786882877235,,,,,,
SODIUM-GLUCOHEPTONATE,240,1.47301411118087,0.6502267271873352,0.45977972810290013,1.47301411118087,1.3080044073912656,0.26090142429240065,,,,,,
QUINETHAZONE,235,6.7854579399451636,3.1673964952626084,4.6862327744675705,6.19652432210353,1.426223232539797,0.25071098393259594,,,,,,
PHENELZINE,238,,,,,1.292246995089393,0.23001271308976862,,,,,,
MEPHENYTOIN,235,1162461526.5763412,5067052294.962212,2.897891411197185,5.3431267181874,1.1481238015221151,0.21390595530148399,,,,,,
LEVOCARNITINE,243,22.629661535144823,32.60439944657335,1.4307091542804997,9.22223121191803,1.3748673998110568,0.24867889304912724,,,,,,
RIOCIGUAT,243,4.0398641860082006e+26,2.0199320930041e+27,2.2747329301756505,3.27733716729506,1.1413053673103974,0.22487756952333374,,,,,,
RILUZOLE,246,172.75105427238594,1331.291404591594,3.615998428577347,5.457354724048855,1.0718694539328528,0.2031318608587436,,,,,,
ITRACONAZOLE,112,0.00040494483240775,0.0003237150665409355,0.00022890111872334994,0.00040494483240775,1.3184045888030715,0.22389086142456735,,,,,,
FENOPROFEN,244,250097639843071.66,3447353368623425.5,3.5346005136692424,5.558637279286231,0.9416190968205416,0.12699328619859737,,,,,,
NAFCILLIN,237,3027.604542593148,7388.949205856035,34.83616049311266,6.73259630801689,1.230428616712469,0.22672219130441254,,,,,,
FAMOTIDINE,241,3.392588117280803,2.7810530403243403,3.2669804195414947,2.828265586020375,1.2370659647451872,0.23894202558066702,,,,,,
PHENYLBUTAZONE,248,218.52176075500864,1839.6097065955498,3.7205669442478198,5.31616653955131,1.0199199843267126,0.2260431286650018,,,,,,
TILUDRONATE,247,2976.49478757285,16747.72097888638,2.9505809561094933,5.577057524592975,1.1175643839018021,0.22082627583698555,,,,,,
COLCHICINE,255,0.04352789716417595,0.06956892867729457,0.0160311778948536,0.03324805901369065,0.5070293036731754,0.14696803807653483,,,,,,
BUSULFAN,246,3.177213390388954,2.1128667709826345,1.9870022718070002,2.63946744081126,0.974511667411343,0.20785704168805608,,,,,,
ABIRATERONE-ACETATE,237,136156110805.43643,304454319289.511,17.13627016762953,9.19362185887136,1.1231216564279178,0.1959564887037534,,,,,,
CICLESONIDE,246,59.087417435858626,365.3043825489195,4.91427140389032,3.15215733323991,1.087573314794833,0.28218485674248744,,,,,,
PAPAVERINE,255,3.6824796041950956,7.772652306470856,1.3772806900114647,2.96227186069866,0.9048096056824374,0.12725179806670409,,,,,,
CHLORHEXIDINE,252,129.76480698806031,1832.3245274539415,3.1661478888124077,4.324862714857154,0.9341395997056476,0.10360463179821952,,,,,,
AMSACRINE,257,0.3679478897277255,0.5946911139204466,0.267467053677979,0.201390638036154,0.6497613975171181,0.10482709459495455,,,,,,
DACLATASVIR,243,5.078347386485934,6.87842998819244,2.5076239759071077,4.58234135696781,0.9658884861598529,0.18263202215330432,,,,,,
CIPROFIBRATE,252,3.6799730398762422,1.8422632399264214,2.22275634855563,3.23778152465052,0.950959654419513,0.21269147364638802,,,,,,
IDARUBICIN,257,0.2763558631550326,0.2646434574128758,0.20806474096199,0.171233148625933,0.6024065310319481,0.07878323216892259,,,,,,
CREATINE,241,0.0006081297239632,,0.0,0.0006081297239632,1.3046536893827845,0.2373978167000093,,,,,,
THIRAM,257,0.5902458236279604,1.1076531190118548,0.41169506004904577,0.180692081257127,0.6445648515657679,0.11256531371923076,,,,,,
IPRONIAZID,235,16.67080614232859,14.772078644876059,14.073994624311016,21.8524381639048,1.3997275742210464,0.25196032795533774,,,,,,
BUPHENINE,249,4.921964794405155,17.326296269330918,1.9612351783955753,2.05660227482141,1.1439494707264852,0.31356888600181737,,,,,,
PREDNISOLONE,238,6.298346097889688,11.186648278257827,3.2177184853862846,5.58412109164975,1.185693100013396,0.34395680047698596,,,,,,
COLISTIN-B-SULFATE,187,7.23466614345271,,0.0,7.23466614345271,1.3759587215322724,0.2909014142237911,,,,,,
AJMALINE,250,5.318259725723307,2.4102741479497403,3.3190693806432097,5.52906547042653,1.0566411959905186,0.22549510116836452,,,,,,
OXYQUINOLINE,525,8.394724096726605,67.09581835349054,3.6777087902323102,5.406016962386615,0.9576660168052649,0.1434670378935244,,,,,,
CEFPIRAMIDE,242,6.730168946527911,2.240437111234232,2.0788467645461504,7.32894637495463,1.2142678740639945,0.30306638000752245,,,,,,
METHYLPREDNISOLONE,244,1.1557964765596287,1.8241788812841004,1.607074708108919,0.10658434190129104,1.3191235102348637,0.3495494318116607,,,,,,
EPINEPHRINE,240,1545369314.3942966,19607678112.146942,2.1212859949057696,3.1262263256465,0.9855003503284687,0.2175847886378651,,,,,,
TILETAMINE,238,,,,,1.349508975264794,0.246032056040368,,,,,,
TERFENADINE,247,4.801803364560316,1.7689260796323742,2.4899613085011802,5.0695226790667,0.9983437233034763,0.2247767419232852,,,,,,
PILOCARPINE,235,6.85939472950471,,0.0,6.85939472950471,1.3539083554285734,0.29183075545660997,,,,,,
MINOCYCLINE,226,5.231527785346018,3.8263943739517243,4.550068362041524,4.885558547748215,1.1473792625911532,0.2752645837305641,,,,,,
NADIDE,243,2.8951775803957838,2.469564510958704,2.594094189699489,2.21337124641756,1.123519967654224,0.24752848127787264,,,,,,
CLOFOCTOL,496,5.46833349644313,2.557321480824614,2.4512147283519603,6.03762002352001,1.1491535473673067,0.2042356642154438,,,,,,
PROPRANOLOL,237,10.356914887786527,9.283400818031653,7.96937160003977,9.47578271402788,1.0730862391656006,0.2797408202084854,,,,,,
BECLOMETHASONE-DIPROPIONATE,250,158489309618.2782,1985865357472.464,4.79804819666856,6.93501533564867,1.0108966565225637,0.3785549678079942,,,,,,
FENBENDAZOLE,257,1.1599711761552218,0.8062548295191035,0.7249517642442662,0.936153430702522,0.624739770655081,0.18738319245424015,,,,,,
NALOXONE,189,3.8361390803871642,2.6297591611416027,2.9198806073419497,3.33471077044229,0.851995700716969,0.3303809830620254,,,,,,
SULFASALAZINE,246,2.238596743404292,1.5997433752996149,2.1219735496797902,1.65956943665252,1.106366355055323,0.3029331434731187,,,,,,
ETHINYL-ESTRADIOL,243,4.9011342789766985,2.519181742080042,3.9775422949821153,5.0461793830401405,1.145840776777298,0.27195983386254313,,,,,,
ASPIRIN,250,4.767246295260045,4.920810087560697,5.554961236469188,4.50079528662691,1.020287072201903,0.19871501873756894,,,,,,
PROPOXYCAINE,242,8016402239098877.0,4.241881346823389e+16,8.127786808395026,7.426967825852785,1.0772055838616847,0.23896856120485446,,,,,,
PENTAGASTRIN,236,4.371587192034642e+110,4.3031852586496264e+111,8.259869008370591,4.74690795208872,0.8694944960895665,0.18372461262874365,,,,,,
NORETYNODREL,255,4.3449114873617845,2.517278483986547,2.6102387400509177,4.11165238061084,0.9289720967306037,0.14046936466449778,,,,,,
BETAMETHASONE,246,3.8548107629680644,10.99669157714976,0.8488545184280987,0.34480615585127,1.1145564934956025,0.2911922700230833,,,,,,
PIPERAZINE,250,2.55466533803545e+22,6.257626541761555e+22,1.3897085289396403,0.05953840437305835,1.0623839457108906,0.20765796335093442,,,,,,
RAMIFENAZONE,235,3.223447241516046,4.073969415483119,5.428523865556606,2.2078194476812887,1.1436022172669138,0.2321368179936664,,,,,,
MECLIZINE,251,4.93915285327682e+76,6.790212545729442e+77,3.1374932346074598,5.45323048234325,0.9096124157417314,0.10910258708114567,,,,,,
PHENAZONE,244,14.237201542716672,34.10825679404499,2.4299420900792703,1.33916609010308,1.0731037726703458,0.17852216157865086,,,,,,
CLOFIBRATE,206,2.645737822482612,2.5211030207987917,2.519022014150713,2.76399479524322,1.2041026184319996,0.20031247158075358,,,,,,
REMOXIPRIDE,200,9.87784318600886,,0.0,9.87784318600886,1.2926517356518932,0.18908187517546024,,,,,,
DOLUTEGRAVIR,225,3.1377672384512034,1.4494740119090248,1.51927019624241,2.79106828117514,0.8938612766413336,0.09644805799737988,,,,,,
ALTRETAMINE,97,0.140535404695139,0.034135407443882416,0.024137378082135008,0.140535404695139,1.157756374358254,0.27617873827981315,,,,,,
STREPTOZOTOCIN,214,8.852518818698758,4.611494599643381,2.618195226428428,8.613229097871166,1.1186021218076965,0.2475211625181041,,,,,,
NADIFLOXACIN,211,7.940966187734292,5.327019450098337,3.2732527223687136,10.116000631192794,1.1825285059140562,0.22533771566479385,,,,,,
HEXYLRESORCINOL,217,5.956790870809931,14.415280273681432,4.0091234825940605,3.04456893099525,0.935016181856936,0.17502471309478437,,,,,,
BENZETHONIUM,225,1.683378189355142,1.5512162123372646,1.1177901261948735,1.23709839293934,0.7106251715857059,0.16611452304522206,,,,,,
IOBENGUANE,168,0.046621979995243895,0.04336088733645232,0.0429892280387143,0.0531634195146903,1.1645580388030414,0.23315065935429588,,,,,,
